occurrenceID,recordedBy,eventDate,year,month,day,scientificName,fieldRemarks,island,locationID,materialSampleID,associateMedia,decimalLatitude,decimalLongitude,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,taxonRank,nomenclaturalCode,taxonomicStatus,taxonID,reportNumber
bid:hisc:biisc:hipsc:bi:2:SP:40190:v,Sophie Parmelon,2010-01-12,2010,1,12,Rhizophora mangle,In bloom,Big Island,bi,bid:hisc:biisc:hipsc:bi:2:SP:40190,,20.05528747,-154.837712,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,2
bid:hisc:biisc:hipsc:bi:9209:KC:40072,Katia Cez�n,2009-09-16,2009,9,16,Jasminum polyanthum,,Big Island,bi,,,19.45996667,-155.2338167,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9209
bid:hisc:biisc:hipsc:bi:9211:SG:40078,Sharon Grant,2009-09-22,2009,9,22,Buddleja madagascariensis,,Big Island,bi,,,19.2861,-155.2338757,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,9211
bid:hisc:biisc:hipsc:bi:9212:SG:40078,Sharon Grant,2009-09-22,2009,9,22,Buddleja madagascariensis,,Big Island,bi,,,19.2861,-155.2306879,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,9212
bid:hisc:biisc:hipsc:bi:9213:SG:40078,Sharon Grant,2009-09-22,2009,9,22,Rhizophora mangle,,Big Island,bi,,,20.05539179,-154.9653159,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9213
bid:hisc:biisc:hipsc:bi:9214:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.44743852,-156.03685,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9214
bid:hisc:biisc:hipsc:bi:9215:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.44745,-156.0369001,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9215
bid:hisc:biisc:hipsc:bi:9216:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.44758333,-156.0366334,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9216
bid:hisc:biisc:hipsc:bi:9217:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.44763333,-156.0363,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9217
bid:hisc:biisc:hipsc:bi:9218:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.44768532,-156.0364667,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9218
bid:hisc:biisc:hipsc:bi:9219:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.45585,-156.0365,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9219
bid:hisc:biisc:hipsc:bi:9220:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.45586667,-156.0364833,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9220
bid:hisc:biisc:hipsc:bi:9221:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.45756289,-156.0367667,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9221
bid:hisc:biisc:hipsc:bi:9222:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.45767027,-156.0363167,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9222
bid:hisc:biisc:hipsc:bi:9223:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.45770296,-156.0364667,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9223
bid:hisc:biisc:hipsc:bi:9224:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.45774017,-156.0364667,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9224
bid:hisc:biisc:hipsc:bi:9225:KC:40078,Katia Cez�n,2009-09-22,2009,9,22,Cryptostegia madagascariensis,,Big Island,bi,,,19.45777806,-156.03635,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9225
bid:hisc:biisc:hipsc:bi:9226:KC:40079,Katia Cez�n,2009-09-23,2009,9,23,Cryptostegia madagascariensis,,Big Island,bi,,,19.45778527,-156.0353667,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9226
bid:hisc:biisc:hipsc:bi:9227:KC:40080,Katia Cez�n,2009-09-24,2009,9,24,Cryptostegia madagascariensis,,Big Island,bi,,,19.4577903,-155.9576667,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9227
bid:hisc:biisc:hipsc:bi:9228:KC:40080,Katia Cez�n,2009-09-24,2009,9,24,Cryptostegia madagascariensis,,Big Island,bi,,,19.45798333,-155.9576,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,9228
bid:hisc:biisc:hipsc:bi:9229:KC:40085,Katia Cez�n,2009-09-29,2009,9,29,Jasminum polyanthum,,Big Island,bi,,,19.45998418,-155.23365,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9229
bid:hisc:biisc:hipsc:bi:9230:SG:40087,Sharon Grant,2009-10-01,2009,10,1,Rhizophora mangle,,Big Island,bi,,,20.05541667,-154.96615,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9230
bid:hisc:biisc:hipsc:bi:9231:SG:40087,Sharon Grant,2009-10-01,2009,10,1,Rhizophora mangle,,Big Island,bi,,,20.05541667,-154.9662667,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9231
bid:hisc:biisc:hipsc:bi:9232:SG:40087,Sharon Grant,2009-10-01,2009,10,1,Rhizophora mangle,,Big Island,bi,,,20.05568484,-154.9658167,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9232
bid:hisc:biisc:hipsc:bi:9233:SG:40087,Sharon Grant,2009-10-01,2009,10,1,Rhizophora mangle,,Big Island,bi,,,20.05573004,-154.9658,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9233
bid:hisc:biisc:hipsc:bi:9234:SG:40087,Sharon Grant,2009-10-01,2009,10,1,Rhizophora mangle,,Big Island,bi,,,20.05576452,-154.9655833,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9234
bid:hisc:biisc:hipsc:bi:9235:SG:40088,Sharon Grant,2009-10-02,2009,10,2,Rhizophora mangle,,Big Island,bi,,,20.05576452,-154.9677167,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9235
bid:hisc:biisc:hipsc:bi:9236:KC:40091,Katia Cez�n,2009-10-05,2009,10,5,Jasminum polyanthum,,Big Island,bi,,,19.46005,-155.2336,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9236
bid:hisc:biisc:hipsc:bi:9237:SG:40092,Sharon Grant,2009-10-06,2009,10,6,Rhizophora mangle,,Big Island,bi,,,20.05580317,-154.9659,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9237
bid:hisc:biisc:hipsc:bi:9238:SG:40092,Sharon Grant,2009-10-06,2009,10,6,Rhizophora mangle,,Big Island,bi,,,20.05580317,-154.9659333,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9238
bid:hisc:biisc:hipsc:bi:9239:SG:40092,Sharon Grant,2009-10-06,2009,10,6,Rhizophora mangle,,Big Island,bi,,,20.0558033,-154.9681333,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9239
bid:hisc:biisc:hipsc:bi:9240:SG:40092,Sharon Grant,2009-10-06,2009,10,6,Rhizophora mangle,,Big Island,bi,,,20.05583031,-154.9680833,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9240
bid:hisc:biisc:hipsc:bi:9241:SG:40092,Sharon Grant,2009-10-06,2009,10,6,Rhizophora mangle,,Big Island,bi,,,20.0559,-154.9679333,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9241
bid:hisc:biisc:hipsc:bi:9242:SG:40093,Sharon Grant,2009-10-07,2009,10,7,Rhizophora mangle,,Big Island,bi,,,20.0559,-154.9656833,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9242
bid:hisc:biisc:hipsc:bi:9243:SG:40093,Sharon Grant,2009-10-07,2009,10,7,Rhizophora mangle,,Big Island,bi,,,20.05769654,-154.9676333,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9243
bid:hisc:biisc:hipsc:bi:9244:SG:40093,Sharon Grant,2009-10-07,2009,10,7,Rhizophora mangle,,Big Island,bi,,,20.05769654,-154.9677667,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9244
bid:hisc:biisc:hipsc:bi:9245:SG:40093,Sharon Grant,2009-10-07,2009,10,7,Rhizophora mangle,,Big Island,bi,,,20.05786386,-154.9676667,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9245
bid:hisc:biisc:hipsc:bi:9246:SG:40093,Sharon Grant,2009-10-07,2009,10,7,Rhizophora mangle,,Big Island,bi,,,20.06134655,-154.9679,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9246
bid:hisc:biisc:hipsc:bi:9247:KC:40095,Katia Cez�n,2009-10-09,2009,10,9,Jasminum polyanthum,,Big Island,bi,,,19.46007856,-155.2335833,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9247
bid:hisc:biisc:hipsc:bi:9248:KC:40095,Katia Cez�n,2009-10-09,2009,10,9,Jasminum polyanthum,,Big Island,bi,,,19.46008333,-155.2337167,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9248
bid:hisc:biisc:hipsc:bi:9249:KC:40105,Katia Cez�n,2009-10-19,2009,10,19,Jasminum polyanthum,,Big Island,bi,,,19.4601,-155.23355,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9249
bid:hisc:biisc:hipsc:bi:9250:KC:40105,Katia Cez�n,2009-10-19,2009,10,19,Jasminum polyanthum,,Big Island,bi,,,19.46016667,-155.2335,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9250
bid:hisc:biisc:hipsc:bi:9251:KC:40106,Katia Cez�n,2009-10-20,2009,10,20,Jasminum polyanthum,,Big Island,bi,,,19.46018333,-155.2333833,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9251
bid:hisc:biisc:hipsc:bi:9252:KC:40106,Katia Cez�n,2009-10-20,2009,10,20,Jasminum polyanthum,,Big Island,bi,,,19.46018333,-155.23335,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,polyanthum,Franch.,species,ICBN,valid,3682631,9252
bid:hisc:biisc:hipsc:bi:9253:SG:40112,Sharon Grant,2009-10-26,2009,10,26,Rhizophora mangle,,Big Island,bi,,,20.06134655,-154.9674667,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9253
bid:hisc:biisc:hipsc:bi:9256:AA:40119,Anne-Sophie Archambeau,2009-11-02,2009,11,2,Parkinsonia aculeata,,Big Island,bi,,,19.70323333,-155.8894667,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Parkinsonia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Parkinsonia,aculeata,L.,species,ICBN,valid,5357217,9256
bid:hisc:biisc:hipsc:bi:9257:TH:40119,Tim Hirsch,2009-11-02,2009,11,2,Parkinsonia aculeata,,Big Island,bi,,,19.70365,-155.8895667,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Parkinsonia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Parkinsonia,aculeata,L.,species,ICBN,valid,5357217,9257
bid:hisc:biisc:hipsc:bi:9258:SG:40126,Sharon Grant,2009-11-09,2009,11,9,Rhizophora mangle,,Big Island,bi,,,20.06191321,-154.9686,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9258
bid:hisc:biisc:hipsc:bi:9264:SG:40127,Sharon Grant,2009-11-10,2009,11,10,Rhizophora mangle,,Big Island,bi,,,20.06191321,-154.9684333,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9264
bid:hisc:biisc:hipsc:bi:9265:SG:40129,Sharon Grant,2009-11-12,2009,11,12,Rhizophora mangle,,Big Island,bi,,,20.06422539,-154.9683333,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9265
bid:hisc:biisc:hipsc:bi:9266:SG:40114,Sharon Grant,2009-10-28,2009,10,28,Rhizophora mangle,,Big Island,bi,,,20.06589655,-154.9658171,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9266
bid:hisc:biisc:hipsc:bi:9268:LR:40134,Laura Russell,2009-11-17,2009,11,17,Rosa laevigata,,Big Island,bi,,,20.21095897,-155.1408333,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Rosa,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,laevigata,Michx.,species,ICBN,valid,3002751,9268
bid:hisc:biisc:hipsc:bi:9269:DB:40134,David Bloom,2009-11-17,2009,11,17,Rosa laevigata,,Big Island,bi,,,20.21097171,-155.13975,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Rosa,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,laevigata,Michx.,species,ICBN,valid,3002751,9269
bid:hisc:biisc:hipsc:bi:9279:LR:40140,Laura Russell,2009-11-23,2009,11,23,Rhizophora mangle,,Big Island,bi,,,20.06590756,-154.9687833,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9279
bid:hisc:biisc:hipsc:bi:9280:LR:40140,Laura Russell,2009-11-23,2009,11,23,Rhizophora mangle,,Big Island,bi,,,20.0660669,-154.9682167,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9280
bid:hisc:biisc:hipsc:bi:9281:LR:40141,Laura Russell,2009-11-24,2009,11,24,Rhizophora mangle,,Big Island,bi,,,20.06652988,-154.9681667,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9281
bid:hisc:biisc:hipsc:bi:9282:LR:40142,Laura Russell,2009-11-25,2009,11,25,Rhizophora mangle,,Big Island,bi,,,20.06652988,-154.968,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9282
bid:hisc:biisc:hipsc:bi:9283:LR:40142,Laura Russell,2009-11-25,2009,11,25,Rhizophora mangle,,Big Island,bi,,,20.06654655,-154.9682167,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9283
bid:hisc:biisc:hipsc:bi:9284:LR:40147,Laura Russell,2009-11-30,2009,11,30,Rhizophora mangle,,Big Island,bi,,,20.06662874,-154.96795,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9284
bid:hisc:biisc:hipsc:bi:9285:LR:40148,Laura Russell,2009-12-01,2009,12,1,Rhizophora mangle,,Big Island,bi,,,20.06935202,-154.96795,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9285
bid:hisc:biisc:hipsc:bi:9286:LR:40148,Laura Russell,2009-12-01,2009,12,1,Rhizophora mangle,,Big Island,bi,,,20.07000304,-154.96785,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9286
bid:hisc:biisc:hipsc:bi:9287:AA:40155,Anne-Sophie Archambeau,2009-12-08,2009,12,8,Miconia calvescens,,Big Island,bi,,,19.62776667,-155.0646333,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Melastomataceae | Miconia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,calvescens,DC.,species,ICBN,valid,3188585,9287
bid:hisc:biisc:hipsc:bi:9288:AA:40156,Anne-Sophie Archambeau,2009-12-09,2009,12,9,Miconia calvescens,,Big Island,bi,,,19.62781667,-155.06915,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Melastomataceae | Miconia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,calvescens,DC.,species,ICBN,valid,3188585,9288
bid:hisc:biisc:hipsc:bi:9289:AA:40157,Anne-Sophie Archambeau,2009-12-10,2009,12,10,Miconia calvescens,,Big Island,bi,,,19.62783333,-155.06675,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Melastomataceae | Miconia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,calvescens,DC.,species,ICBN,valid,3188585,9289
bid:hisc:biisc:hipsc:bi:9290:AA:40157,Anne-Sophie Archambeau,2009-12-10,2009,12,10,Miconia calvescens,,Big Island,bi,,,19.62783333,-155.06685,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Melastomataceae | Miconia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,calvescens,DC.,species,ICBN,valid,3188585,9290
bid:hisc:biisc:hipsc:bi:9291:AA:40157,Anne-Sophie Archambeau,2009-12-10,2009,12,10,Miconia calvescens,,Big Island,bi,,,19.62783333,-155.0661667,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Melastomataceae | Miconia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,calvescens,DC.,species,ICBN,valid,3188585,9291
bid:hisc:biisc:hipsc:bi:9292:LR:40161,Laura Russell,2009-12-14,2009,12,14,Rhizophora mangle,,Big Island,bi,,,20.07021644,-154.9678333,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9292
bid:hisc:biisc:hipsc:bi:9293:LR:40162,Laura Russell,2009-12-15,2009,12,15,Rhizophora mangle,,Big Island,bi,,,20.0706357,-154.96765,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,9293
